date,sales,dayofweek,day,lag_1,lag_3,lag_7,lag_35,lag_21,lag_14,lag_28,lag_30,lag_60,rolling_7,rolling_7_std,rolling_14_mean,rolling_28_mean,rolling_30,rolling_60,rolling_90,rolling_30_std,ewm_7,ewm_14,dow_sin,dow_cos,forecast,std_dev,safety_stock,reorder_point,EOQ
2011-07-13,2421,2,13,2312.0,4180.0,3420.0,2787.0,2450.0,2110.0,2576.0,3056.0,3637.0,3123.5714285714284,696.6588971997851,3200.1428571428573,3002.0,2980.5333333333333,2902.75,2877.4444444444443,570.4852582539334,2922.7629618196415,3035.4032704967794,0.9749279121818236,0.9749279121818236,,570.4852582539339,2490.447497947806,,11995.0548143808
2011-07-14,2431,3,14,2421.0,2737.0,3240.0,2717.0,2518.0,2458.0,2440.0,2784.0,3701.0,3008.0,739.887829336313,3198.214285714286,3001.6785714285716,2968.766666666667,2881.5833333333335,2873.7444444444445,578.2660575663532,2799.822221364731,2954.816167760506,0.43388373911755823,0.43388373911755823,,578.2660575663538,2524.414496918049,,11995.0548143808
2011-07-15,2857,4,15,2431.0,2312.0,3159.0,3320.0,2980.0,3553.0,2889.0,2576.0,2498.0,2964.8571428571427,738.4189029206099,3148.5,3000.535714285714,2978.133333333333,2887.5666666666666,2866.766666666667,573.9443523027555,2814.116666023548,2941.7740120586327,-0.433883739117558,-0.433883739117558,,573.944352302756,2505.548137262171,,11995.0548143808
2011-07-16,3628,5,16,2857.0,2421.0,3816.0,3490.0,3219.0,4071.0,3740.0,2440.0,2064.0,2938.0,704.9633560216687,3116.8571428571427,2996.535714285714,3017.733333333333,2913.633333333333,2863.488888888889,576.5128783041836,3017.587499517661,3033.2708104536882,-0.9749279121818236,-0.9749279121818236,,576.5128783041841,2516.7610109712114,,11995.0548143808
2011-07-17,3529,6,17,3628.0,2431.0,4180.0,3477.0,3520.0,3795.0,3013.0,2889.0,2117.0,2845.0,536.6584885505245,3097.8571428571427,3014.964285714286,3039.0666666666666,2937.1666666666665,2872.9222222222224,583.3853008050528,3145.440624638246,3099.368035728329,-0.7818314824680299,-0.7818314824680299,,583.3853008050534,2546.762500360288,,11995.0548143808
2011-07-18,2850,0,18,3529.0,2857.0,2737.0,3056.0,2797.0,2573.0,2673.0,3740.0,2100.0,2861.1428571428573,534.5638186320473,3117.6428571428573,3021.285714285714,3009.4,2949.6666666666665,2880.5444444444443,568.963037403164,3071.580468478684,3066.118964297101,0.0,0.0,,568.9630374031645,2483.8022585585786,,11995.0548143808
2011-07-19,2310,1,19,2850.0,3628.0,2312.0,2784.0,2140.0,3067.0,2765.0,3013.0,2556.0,2860.8571428571427,534.9066674263306,3063.5714285714284,3005.035714285714,2985.9666666666667,2945.5666666666666,2882.0,583.1106527352532,2881.1853513590127,2965.3031023887597,0.7818314824680298,0.7818314824680298,,583.1106527352538,2545.563527050544,,11995.0548143808
2011-07-20,2453,2,20,2310.0,3529.0,2421.0,2576.0,2110.0,3420.0,2450.0,2673.0,3353.0,2865.4285714285716,530.6407627082745,2994.5,3005.1428571428573,2978.633333333333,2930.5666666666666,2882.3555555555554,588.5404203933501,2774.139013519259,2896.996022069048,0.9749279121818236,0.9749279121818236,,588.5404203933507,2569.2671216358513,,11995.0548143808
2011-07-21,2500,3,21,2453.0,2850.0,2431.0,2440.0,2458.0,3240.0,2518.0,2765.0,3467.0,2875.285714285714,521.7929711695099,2941.6428571428573,3004.5,2969.8,2914.45,2875.9333333333334,593.8223582044111,2705.6042601394442,2844.063219125696,0.43388373911755823,0.43388373911755823,,593.8223582044117,2592.325366552002,,11995.0548143808
2011-07-22,2979,4,22,2500.0,2310.0,2857.0,2889.0,3553.0,3159.0,2980.0,2450.0,2395.0,2892.714285714286,523.1162121637713,2928.785714285714,3004.464285714286,2987.4333333333334,2924.1833333333334,2863.6,585.6528737278993,2773.9531951045833,2862.054789909176,-0.433883739117558,-0.433883739117558,,585.6528737278999,2556.6615665156546,,11995.0548143808
2011-07-23,3770,5,23,2979.0,2453.0,3628.0,3740.0,4071.0,3816.0,3219.0,2518.0,2088.0,2913.0,557.9737150320499,2925.5,3024.1428571428573,3029.1666666666665,2952.2166666666667,2873.9,595.5722303878808,3022.964896328437,2983.1141512560157,-0.9749279121818236,-0.9749279121818236,,595.5722303878814,2599.9644154809594,,11995.0548143808
2011-07-24,3632,6,24,3770.0,2500.0,3529.0,3013.0,3795.0,4180.0,3520.0,2980.0,2147.0,2927.714285714286,577.9269602887306,2886.3571428571427,3028.1428571428573,3050.9,2976.9666666666667,2887.8777777777777,605.529198589818,3175.223672246328,3069.6322644227453,-0.7818314824680299,-0.7818314824680299,,605.5291985898185,2643.4314572438902,,11995.0548143808
2011-07-25,2643,0,25,3632.0,2979.0,2850.0,2673.0,2573.0,2737.0,2797.0,3219.0,2223.0,2898.1428571428573,587.7781408466491,2879.6428571428573,3022.6428571428573,3031.7,2983.9666666666667,2894.677777777778,609.1364237661547,3042.1677541847457,3012.7479624992197,0.0,0.0,,609.1364237661552,2659.1787614642267,,11995.0548143808
2011-07-26,2232,1,26,2643.0,3770.0,2310.0,2765.0,3067.0,2312.0,2140.0,3520.0,2576.0,2887.0,601.36843947783,2873.9285714285716,3025.9285714285716,2988.766666666667,2978.233333333333,2896.9777777777776,618.8463506777157,2839.6258156385593,2908.648234165209,0.7818314824680298,0.7818314824680298,,618.8463506777163,2701.567347027624,,11995.0548143808
2011-07-27,2239,2,27,2232.0,3632.0,2453.0,2450.0,3420.0,2421.0,2110.0,2797.0,3142.0,2856.4285714285716,631.7791959070452,2860.9285714285716,3030.535714285714,2970.1666666666665,2963.1833333333334,2899.288888888889,633.0318444533054,2689.4693617289195,2819.3618029426,0.9749279121818236,0.9749279121818236,,633.031844453306,2763.4939734731506,,11995.0548143808
2011-07-28,2417,3,28,2239.0,2643.0,2500.0,2518.0,3240.0,2431.0,2458.0,2140.0,3120.0,2844.5714285714284,640.3048381156322,2859.9285714285716,3029.0714285714284,2979.4,2951.4666666666667,2897.1111111111113,622.4370678617042,2621.352021296689,2765.713562549951,0.43388373911755823,0.43388373911755823,,622.4370678617047,2717.2425857780026,,11995.0548143808
2011-07-29,2820,4,29,2417.0,2232.0,2979.0,2980.0,3159.0,2857.0,3553.0,2110.0,2798.0,2821.8571428571427,637.5555998163163,2857.285714285714,3002.8928571428573,3003.0666666666666,2951.8333333333335,2889.777777777778,601.3822545535858,2671.0140159725165,2772.951754209993,-0.433883739117558,-0.433883739117558,,601.3822545535863,2625.328015919615,,11995.0548143808
2011-07-30,2845,5,30,2820.0,2239.0,3770.0,3219.0,3816.0,3628.0,4071.0,2458.0,2111.0,2689.714285714286,486.17408208916004,2801.3571428571427,2959.1071428571427,3015.9666666666667,2964.0666666666666,2881.7444444444445,593.3845925811046,2714.5105119793875,2782.558186982035,-0.9749279121818236,-0.9749279121818236,,593.384592581105,2590.414305248528,,11995.0548143808
2011-07-31,3370,6,31,2845.0,2417.0,3632.0,3520.0,4180.0,3529.0,3795.0,3553.0,2455.0,2652.285714285714,404.81918362223206,2790.0,2943.9285714285716,3009.866666666667,2979.3166666666666,2887.6444444444446,588.5948043248094,2878.3828839845405,2860.8837620513846,-0.7818314824680299,-0.7818314824680299,,588.59480432481,2569.504534126484,,11995.0548143808
2011-08-01,2745,0,1,3370.0,2820.0,2643.0,2797.0,2737.0,2850.0,2573.0,4071.0,2588.0,2666.8571428571427,406.26240640396685,2782.5,2950.0714285714284,2965.6666666666665,2981.9333333333334,2887.9666666666667,554.990297108929,2845.0371629884053,2845.4325937778176,0.0,0.0,,554.9902971089296,2422.8044052367272,,11995.0548143808
2011-08-02,2906,1,2,2745.0,2845.0,2232.0,2140.0,2312.0,2310.0,3067.0,3795.0,3143.0,2763.1428571428573,363.6589192138826,2825.0714285714284,2944.3214285714284,2936.0333333333333,2977.983333333333,2892.3555555555554,532.4580270544454,2860.2778722413036,2853.5082479407974,0.7818314824680298,0.7818314824680298,,532.458027054446,2324.4400132241735,,11995.0548143808
2011-08-03,2848,2,3,2906.0,3370.0,2239.0,2110.0,2421.0,2453.0,3420.0,2573.0,3827.0,2850.1428571428573,280.7664679476694,2853.285714285714,2923.8928571428573,2945.2,2961.6666666666665,2898.188888888889,528.3438927114775,2857.2084041809776,2852.7738148820226,0.9749279121818236,0.9749279121818236,,528.343892711478,2306.4798022766977,,11995.0548143808
2011-08-04,2902,3,4,2848.0,2745.0,2417.0,2458.0,2431.0,2500.0,3240.0,3067.0,3756.0,2919.4285714285716,205.93353065399435,2882.0,2911.8214285714284,2939.7,2947.4333333333334,2896.9222222222224,527.8908684240685,2868.406303135733,2859.3373062311002,0.43388373911755823,0.43388373911755823,,527.890868424069,2304.50212943281,,11995.0548143808
2011-08-05,3319,4,5,2902.0,2906.0,2820.0,3553.0,2857.0,2979.0,3159.0,3420.0,2985.0,2990.714285714286,247.87477637288106,2906.285714285714,2917.535714285714,2936.3333333333335,2953.0,2892.5444444444443,525.0364409903526,2981.0547273517996,2920.625665400397,-0.433883739117558,-0.433883739117558,,525.0364409903532,2292.0411559764075,,11995.0548143808
2011-08-06,3686,5,6,3319.0,2848.0,2845.0,4071.0,3628.0,3770.0,3816.0,3240.0,2692.0,3110.8571428571427,348.7599119601879,2900.285714285714,2912.8928571428573,2951.2,2969.5666666666666,2901.4333333333334,540.031633811614,3157.29104551385,3022.6755766805027,-0.9749279121818236,-0.9749279121818236,,540.0316338116147,2357.5025152361636,,11995.0548143808
2011-08-07,3798,6,7,3686.0,2902.0,3370.0,3795.0,3529.0,3632.0,4180.0,3159.0,2787.0,3172.0,429.85307567431556,2912.1428571428573,2899.25,2972.5,2986.4166666666665,2911.1666666666665,560.7159678052016,3317.4682841353874,3126.052166456575,-0.7818314824680299,-0.7818314824680299,,560.7159678052021,2447.799761476516,,11995.0548143808
2011-08-08,3149,0,8,3798.0,3319.0,2745.0,2573.0,2850.0,2643.0,2737.0,3816.0,2717.0,3229.714285714286,388.0561446860158,2948.285714285714,2913.964285714286,2950.266666666667,2993.616666666667,2914.0777777777776,538.9165333194532,3275.351213101541,3129.111877595702,0.0,0.0,,538.9165333194538,2352.634555564143,,11995.0548143808
2011-08-09,2782,1,9,3149.0,3686.0,2906.0,3067.0,2310.0,2232.0,2312.0,4180.0,3320.0,3212.0,407.63259601427336,2987.5714285714284,2930.75,2903.6666666666665,2984.65,2916.8,486.8414266603076,3152.013409826156,3082.830293916228,0.7818314824680298,0.7818314824680298,,486.8414266603083,2125.30121573066,,11995.0548143808
2011-08-10,2609,2,10,2782.0,3798.0,2848.0,3420.0,2453.0,2239.0,2421.0,2737.0,3490.0,3177.8571428571427,450.9136756155717,3014.0,2937.464285714286,2899.4,2969.9666666666667,2921.3,488.90896127376635,3016.260057369617,3019.652921394009,0.9749279121818236,0.9749279121818236,,488.908961273767,2134.3270167141386,,11995.0548143808
2011-08-11,2615,3,11,2609.0,3149.0,2902.0,3240.0,2500.0,2417.0,2431.0,2312.0,3477.0,3136.8571428571427,491.406630185713,3028.1428571428573,2944.035714285714,2909.5,2955.6,2918.511111111111,479.3929890299132,2915.9450430272123,2965.6991985414334,0.43388373911755823,0.43388373911755823,,479.3929890299139,2092.7851382477616,,11995.0548143808
2011-08-12,3173,4,12,2615.0,2782.0,3319.0,3159.0,2979.0,2820.0,2857.0,2421.0,3056.0,3116.0,485.4496197684525,3053.3571428571427,2955.3214285714284,2934.5666666666666,2957.55,2913.3555555555554,472.58136926323334,2980.208782270409,2993.3393054025937,-0.433883739117558,-0.433883739117558,,472.581369263234,2063.0490825662864,,11995.0548143808
2011-08-13,3963,5,13,3173.0,2609.0,3686.0,3816.0,3770.0,2845.0,3628.0,2431.0,2784.0,3155.5714285714284,547.0398697056926,3133.214285714286,2967.285714285714,2985.633333333333,2977.2,2916.266666666667,498.3601718832875,3225.906586702807,3122.627398015655,-0.9749279121818236,-0.9749279121818236,,498.3601718832881,2175.586178935264,,11995.0548143808
2011-08-14,4082,6,14,3963.0,2615.0,3798.0,4180.0,3632.0,3370.0,3529.0,2857.0,2576.0,3196.1428571428573,609.5830346970612,3184.0714285714284,2987.035714285714,3026.4666666666667,3002.3,2933.866666666667,536.2055533116924,3439.9299400271057,3250.5437449469646,-0.7818314824680299,-0.7818314824680299,,536.2055533116929,2340.7998003629677,,11995.0548143808
2011-08-15,2775,0,15,4082.0,3173.0,3149.0,2737.0,2643.0,2745.0,2850.0,3628.0,2440.0,3142.714285714286,630.4370743872117,3186.214285714286,2984.3571428571427,2998.0333333333333,3007.883333333333,2941.766666666667,525.7216703852364,3273.6974550203295,3187.1379122873423,0.0,0.0,,525.7216703852371,2295.0325178167323,,11995.0548143808
2011-08-16,2618,1,16,2775.0,3963.0,2782.0,2312.0,2232.0,2906.0,2310.0,3529.0,2889.0,3119.285714285714,648.854558506943,3165.6428571428573,2995.3571428571427,2967.6666666666665,3003.366666666667,2947.3333333333335,520.2768051941083,3109.7730912652473,3111.2528573156687,0.7818314824680298,0.7818314824680298,,520.276805194109,2271.263015107037,,11995.0548143808
2011-08-17,2492,2,17,2618.0,4082.0,2609.0,2421.0,2239.0,2848.0,2453.0,2850.0,3740.0,3102.5714285714284,665.4839985912164,3140.214285714286,2996.75,2955.733333333333,2982.5666666666666,2951.688888888889,527.1292410610598,2955.3298184489354,3028.6858096735527,0.9749279121818236,0.9749279121818236,,527.1292410610605,2301.1772530523426,,11995.0548143808
2011-08-18,2509,3,18,2492.0,2775.0,2615.0,2431.0,2417.0,2902.0,2500.0,2310.0,3013.0,3087.4285714285716,679.4862905516347,3112.1428571428573,2997.0714285714284,2962.366666666667,2974.1666666666665,2951.1666666666665,519.9260878063428,2843.7473638367014,2959.3943683837265,0.43388373911755823,0.43388373911755823,,519.9260878063435,2269.731961976023,,11995.0548143808
2011-08-19,3001,4,19,2509.0,2618.0,3173.0,2857.0,2820.0,3319.0,2979.0,2453.0,2673.0,3062.8571428571427,678.9858684271794,3089.4285714285716,2997.8571428571427,2980.633333333333,2979.633333333333,2947.2555555555555,510.96254558284926,2883.0605228775257,2964.941785932564,-0.433883739117558,-0.433883739117558,,510.9625455828499,2230.6017110531975,,11995.0548143808
2011-08-20,3611,5,20,3001.0,2492.0,3963.0,3628.0,2845.0,3686.0,3770.0,2500.0,2765.0,3012.5714285714284,610.823721745988,3084.0714285714284,2992.1785714285716,3017.6666666666665,2993.733333333333,2948.8555555555554,515.1701649460828,3065.0453921581443,3051.0828811415736,-0.9749279121818236,-0.9749279121818236,,515.1701649460833,2248.9700298903113,,11995.0548143808
2011-08-21,4338,6,21,3611.0,2509.0,4082.0,3529.0,3370.0,3798.0,3632.0,2979.0,2450.0,3049.1428571428573,688.2774219192512,3122.6428571428573,3017.3928571428573,3062.9666666666667,3025.2,2970.4444444444443,568.6290520634465,3383.2840441186086,3222.6718303227285,-0.7818314824680299,-0.7818314824680299,,568.629052063447,2482.3442490103625,,11995.0548143808
2011-08-22,2624,0,22,4338.0,3001.0,2775.0,2850.0,2745.0,3149.0,2643.0,3770.0,2518.0,3027.5714285714284,700.5580768556025,3085.1428571428573,3016.714285714286,3024.766666666667,3026.9666666666667,2976.4,557.8854587255977,3193.4630330889568,3142.8489196130186,0.0,0.0,,557.8854587255983,2435.4432033477515,,11995.0548143808
2011-08-23,2168,1,23,2624.0,3611.0,2618.0,2310.0,2906.0,2782.0,2232.0,3632.0,2980.0,2963.285714285714,762.329262695527,3041.285714285714,3014.4285714285716,2975.9666666666667,3013.4333333333334,2976.633333333333,566.8948381060318,2937.0972748167173,3012.8690636645983,0.7818314824680298,0.7818314824680298,,566.8948381060324,2474.7735559053936,,11995.0548143808
2011-08-24,2369,2,24,2168.0,4338.0,2492.0,2453.0,2848.0,2609.0,2239.0,2643.0,3219.0,2945.714285714286,776.292409316171,3024.1428571428573,3019.0714285714284,2966.8333333333335,2999.266666666667,2978.2555555555555,574.5991756378336,2795.0729561125377,2927.019855175975,0.9749279121818236,0.9749279121818236,,574.5991756378342,2508.406761762714,,11995.0548143808
2011-08-25,2403,3,25,2369.0,2624.0,2509.0,2500.0,2902.0,2615.0,2417.0,2232.0,3520.0,2930.5714285714284,787.1884266474068,3009.0,3018.5714285714284,2972.5333333333333,2980.65,2976.3333333333335,567.8670153534509,2697.054717084403,2857.1505411525045,0.43388373911755823,0.43388373911755823,,567.8670153534515,2479.017585629855,,11995.0548143808
2011-08-26,2808,4,26,2403.0,2168.0,3001.0,2979.0,3319.0,3173.0,2820.0,2239.0,2797.0,2903.0,787.6902944685814,2982.9285714285716,3018.1428571428573,2991.5,2980.8333333333335,2972.6222222222223,551.7971735064024,2724.791037813302,2850.597135665503,-0.433883739117558,-0.433883739117558,,551.7971735064029,2408.8648571563967,,11995.0548143808
2011-08-27,3659,5,27,2808.0,2369.0,3611.0,3770.0,3686.0,3963.0,2845.0,2417.0,2140.0,2909.8571428571427,795.0554338265624,2961.214285714286,3047.214285714286,3032.9,3006.15,2978.6111111111113,553.7960131112632,2958.343278359976,2958.3841842434445,-0.9749279121818236,-0.9749279121818236,,553.7960131112637,2417.590770789924,,11995.0548143808
2011-08-28,3603,6,28,3659.0,2403.0,4338.0,3632.0,3798.0,4082.0,3370.0,2820.0,2110.0,2804.8571428571427,599.4940724120153,2927.0,3055.535714285714,3059.0,3031.0333333333333,2987.5555555555557,561.8093307679484,3119.5074587699823,3044.3329596776575,-0.7818314824680299,-0.7818314824680299,,561.809330767949,2452.572826188575,,11995.0548143808
2011-08-29,2322,0,29,3603.0,2808.0,2624.0,2643.0,3149.0,2775.0,2745.0,2845.0,2458.0,2761.714285714286,625.0028571363262,2894.6428571428573,3040.4285714285716,3041.5666666666666,3028.766666666667,2989.9,576.5987479104973,2920.1305940774864,2948.0218983872974,0.0,0.0,,576.5987479104979,2517.135873849962,,11995.0548143808
2011-08-30,2061,1,30,2322.0,3659.0,2168.0,2232.0,2782.0,2618.0,2906.0,3370.0,3553.0,2746.4285714285716,642.9929644879109,2854.8571428571427,3010.25,2997.9333333333334,3003.9,2985.5222222222224,599.9437866387452,2705.3479455581146,2829.752311935652,0.7818314824680298,0.7818314824680298,,599.9437866387458,2619.0483991064525,,11995.0548143808
2011-08-31,2219,2,31,2061.0,3603.0,2369.0,2239.0,2609.0,2492.0,2848.0,2745.0,4071.0,2725.0,659.9436844660806,2835.3571428571427,2987.785714285714,2980.4,2973.0333333333333,2981.4222222222224,615.0857299372286,2583.7609591685855,2748.318670344228,0.9749279121818236,0.9749279121818236,,615.0857299372292,2685.1503960575988,,11995.0548143808
2011-09-01,2580,3,1,2219.0,2322.0,2403.0,2417.0,2615.0,2509.0,2902.0,2906.0,3795.0,2750.285714285714,648.847623171448,2840.4285714285716,2976.285714285714,2969.5333333333333,2952.7833333333333,2975.1666666666665,619.3106698153408,2582.820719376439,2725.876180964997,0.43388373911755823,0.43388373911755823,,619.3106698153414,2703.594327423378,,11995.0548143808
2011-09-02,3331,4,2,2580.0,2061.0,2808.0,2820.0,3173.0,3001.0,3319.0,2848.0,2573.0,2825.0,685.667801003761,2864.0,2976.714285714286,2985.633333333333,2965.4166666666665,2969.6555555555556,622.3131755842444,2769.865539532329,2806.5593568363333,-0.433883739117558,-0.433883739117558,,622.313175584245,2716.701735321395,,11995.0548143808
2011-09-03,4000,5,3,3331.0,2219.0,3659.0,2845.0,3963.0,3611.0,3686.0,2902.0,3067.0,2873.714285714286,762.59419402583,2891.785714285714,2987.9285714285716,3022.233333333333,2980.9666666666667,2972.366666666667,648.9433152724365,3077.399154649247,2965.6847759248267,-0.9749279121818236,-0.9749279121818236,,648.943315272437,2832.955334861276,,11995.0548143808
2011-09-04,3443,6,4,4000.0,2580.0,3603.0,3370.0,4082.0,4338.0,3798.0,3319.0,3420.0,2850.8571428571427,739.1290885385379,2827.8571428571427,2975.25,3026.366666666667,2981.35,2977.4555555555557,651.2893569196267,3168.7993659869353,3029.3268058015183,-0.7818314824680299,-0.7818314824680299,,651.2893569196272,2843.1969554216544,,11995.0548143808
2011-09-05,3412,0,5,3443.0,3331.0,2322.0,2745.0,2775.0,2624.0,3149.0,3686.0,3240.0,3006.5714285714284,723.8017355470722,2884.1428571428573,2984.6428571428573,3017.233333333333,2984.2166666666667,2985.4555555555557,643.5958082273496,3229.5995244902015,3080.3498983613167,0.0,0.0,,643.5958082273501,2809.6108481317574,,11995.0548143808
2011-09-06,3065,1,6,3412.0,4000.0,2061.0,2906.0,2618.0,2168.0,2782.0,3798.0,3159.0,3150.0,592.823751211102,2948.214285714286,2994.75,2992.8,2982.65,2988.5444444444443,626.6227705340141,3188.4496433676513,3078.3032452464745,0.7818314824680298,0.7818314824680298,,626.6227705340145,2735.5152275274368,,11995.0548143808
2011-09-07,2586,2,7,3065.0,3443.0,2219.0,2848.0,2492.0,2369.0,2609.0,3149.0,3816.0,3202.4285714285716,506.74347788694365,2963.714285714286,2993.9285714285716,2974.0333333333333,2962.15,2987.088888888889,630.2038249007537,3037.8372325257383,3012.6628125469433,0.9749279121818236,0.9749279121818236,,630.2038249007543,2751.148283348999,,11995.0548143808
